record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,od_buy,mid_rate
standardized,ocbc,KRW,SGD,KRW/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,KRW,SGD,KRW/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,LKR,SGD,LKR/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.3953,0.0,,0.3953
standardized,ocbc,LKR,SGD,LKR/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.3946,0.0,,0.3953
standardized,ocbc,LKR,SGD,LKR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.3953,0.0,,0.3953
standardized,ocbc,LKR,SGD,LKR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.3953,0.0,,0.3953
standardized,ocbc,MAD,SGD,MAD/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,MAD,SGD,MAD/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,MAD,SGD,MAD/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,MAD,SGD,MAD/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,MXN,SGD,MXN/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,7.7525,0.0,,7.7525
standardized,ocbc,MXN,SGD,MXN/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,7.751,0.0,,7.7525
standardized,ocbc,MXN,SGD,MXN/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,7.7525,0.0,,7.7525
standardized,ocbc,MXN,SGD,MXN/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,7.7525,0.0,,7.7525
standardized,ocbc,MYR,SGD,MYR/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,MYR,SGD,MYR/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,MYR,SGD,MYR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,MYR,SGD,MYR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,NOK,SGD,NOK/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,13.7978,13.3056,,13.5517
standardized,ocbc,NOK,SGD,NOK/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,13.7707,13.3327,,13.5517
standardized,ocbc,NOK,SGD,NOK/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,13.7978,13.3056,,13.5517
standardized,ocbc,NOK,SGD,NOK/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,13.7978,13.3056,,13.5517
standardized,ocbc,NZD,SGD,NZD/SGD,1,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.7714,0.7452,,0.7583
standardized,ocbc,NZD,SGD,NZD/SGD,1,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.7695,0.7474,,0.7583
standardized,ocbc,NZD,SGD,NZD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.7714,0.7452,,0.7583
standardized,ocbc,NZD,SGD,NZD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.7714,0.7452,,0.7583
standardized,ocbc,OMR,SGD,OMR/SGD,1,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,OMR,SGD,OMR/SGD,1,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,OMR,SGD,OMR/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,OMR,SGD,OMR/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,PHP,SGD,PHP/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,2.1403,0.0,,2.1403
standardized,ocbc,PHP,SGD,PHP/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,2.1382,0.0,,2.1403
standardized,ocbc,PHP,SGD,PHP/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,2.1403,0.0,,2.1403
standardized,ocbc,PHP,SGD,PHP/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,2.1403,0.0,,2.1403
standardized,ocbc,PLN,SGD,PLN/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,35.3182,33.1041,,34.2112
standardized,ocbc,PLN,SGD,PLN/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,35.3008,33.131,,34.2112
standardized,ocbc,PLN,SGD,PLN/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,35.3182,33.1041,,34.2112
standardized,ocbc,PLN,SGD,PLN/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,35.3182,33.1041,,34.2112
standardized,ocbc,QAR,SGD,QAR/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,36.0291,33.9373,,34.9832
standardized,ocbc,QAR,SGD,QAR/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,36.0077,33.9545,,34.9832
standardized,ocbc,QAR,SGD,QAR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,36.0291,33.9373,,34.9832
standardized,ocbc,QAR,SGD,QAR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,36.0291,33.9373,,34.9832
standardized,ocbc,RON,SGD,RON/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,RON,SGD,RON/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,RON,SGD,RON/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,RON,SGD,RON/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,RUB,SGD,RUB/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,RUB,SGD,RUB/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,RUB,SGD,RUB/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,RUB,SGD,RUB/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,0.0
standardized,ocbc,SAR,SGD,SAR/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,34.9522,33.0248,,33.9885
standardized,ocbc,SAR,SGD,SAR/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,34.9349,33.0416,,33.9885
standardized,ocbc,SAR,SGD,SAR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,34.9522,33.0248,,33.9885
standardized,ocbc,SAR,SGD,SAR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,34.9522,33.0248,,33.9885
standardized,ocbc,SEK,SGD,SEK/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,13.688,13.2003,,13.4442
standardized,ocbc,SEK,SGD,SEK/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,13.6611,13.2271,,13.4442
standardized,ocbc,SEK,SGD,SEK/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,13.688,13.2003,,13.4442
standardized,ocbc,SEK,SGD,SEK/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,13.688,13.2003,,13.4442
standardized,ocbc,THB,SGD,THB/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,3.9754,3.7572,,3.8663
standardized,ocbc,THB,SGD,THB/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,3.9677,3.765,,3.8663
standardized,ocbc,THB,SGD,THB/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,3.9754,3.7572,,3.8663
standardized,ocbc,THB,SGD,THB/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,3.9754,3.7572,,3.8663
standardized,ocbc,TRY,SGD,TRY/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,2.7384,2.6231,,2.6808
standardized,ocbc,TRY,SGD,TRY/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,2.7371,2.6234,,2.6808
standardized,ocbc,TRY,SGD,TRY/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,2.7384,2.6231,,2.6808
standardized,ocbc,TRY,SGD,TRY/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,2.7384,2.6231,,2.6808
standardized,ocbc,TWD,SGD,TWD/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,4.1348,0.0,,4.1348
standardized,ocbc,TWD,SGD,TWD/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,0.0,0.0,,4.1348
standardized,ocbc,TWD,SGD,TWD/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,4.1348,0.0,,4.1348
standardized,ocbc,TWD,SGD,TWD/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,4.1348,0.0,,4.1348
standardized,ocbc,USD,SGD,USD/SGD,1,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,1.2868,1.2655,,1.2762
standardized,ocbc,USD,SGD,USD/SGD,1,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,1.2853,1.2666,,1.2762
standardized,ocbc,USD,SGD,USD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,1.2868,1.2655,,1.2762
standardized,ocbc,USD,SGD,USD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,1.2868,1.2655,,1.2762
standardized,ocbc,ZAR,SGD,ZAR/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,8.1341,7.6558,,7.895
standardized,ocbc,ZAR,SGD,ZAR/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,8.1301,7.6598,,7.895
standardized,ocbc,ZAR,SGD,ZAR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,8.1341,7.6558,,7.895
standardized,ocbc,ZAR,SGD,ZAR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T15:53:47.069752+00:00,8.1341,7.6558,,7.895
standardized,uob,AED,SGD,AED/SGD,100,Indicative board,board,"SGD 200 – 39,999.99",std_200_40k,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,35.6,33.9,,34.75
standardized,uob,AED,SGD,AED/SGD,100,Indicative board,board,"SGD 40,000 – 100,000",std_40k_100k,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,35.6,33.9,,34.75
standardized,uob,AED,SGD,AED/SGD,100,Indicative board,board,SGD 50 – 200,std_50_200,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,35.6,33.9,,34.75
standardized,uob,AED,SGD,AED/SGD,100,Indicative board,board,SGD < 50,std_lt_50,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,35.6,33.9,,34.75
standardized,uob,AOA,SGD,AOA/SGD,100,Indicative board,board,"SGD 200 – 39,999.99",std_200_40k,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,0.1438,,,
standardized,uob,AOA,SGD,AOA/SGD,100,Indicative board,board,"SGD 40,000 – 100,000",std_40k_100k,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,0.1438,,,
standardized,uob,AOA,SGD,AOA/SGD,100,Indicative board,board,SGD 50 – 200,std_50_200,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,0.1438,,,
standardized,uob,AOA,SGD,AOA/SGD,100,Indicative board,board,SGD < 50,std_lt_50,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,0.1438,,,
standardized,uob,AUD,SGD,AUD/SGD,1,Indicative board,board,"SGD 200 – 39,999.99",std_200_40k,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,0.9248,0.8938,0.8903,0.9093
standardized,uob,AUD,SGD,AUD/SGD,1,Indicative board,board,"SGD 40,000 – 100,000",std_40k_100k,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,0.9248,0.8938,0.8903,0.9093
standardized,uob,AUD,SGD,AUD/SGD,1,Indicative board,board,SGD 50 – 200,std_50_200,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,0.9248,0.8938,0.8903,0.9093
standardized,uob,AUD,SGD,AUD/SGD,1,Indicative board,board,SGD < 50,std_lt_50,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,0.9248,0.8938,0.8903,0.9093
standardized,uob,BDT,SGD,BDT/SGD,100,Indicative board,board,"SGD 200 – 39,999.99",std_200_40k,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,1.073,,,
standardized,uob,BDT,SGD,BDT/SGD,100,Indicative board,board,"SGD 40,000 – 100,000",std_40k_100k,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,1.073,,,
standardized,uob,BDT,SGD,BDT/SGD,100,Indicative board,board,SGD 50 – 200,std_50_200,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,1.073,,,
standardized,uob,BDT,SGD,BDT/SGD,100,Indicative board,board,SGD < 50,std_lt_50,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,1.073,,,
standardized,uob,BND,SGD,BND/SGD,1,Indicative board,board,"SGD 200 – 39,999.99",std_200_40k,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,1.0,1.0,,1.0
standardized,uob,BND,SGD,BND/SGD,1,Indicative board,board,"SGD 40,000 – 100,000",std_40k_100k,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,1.0,1.0,,1.0
standardized,uob,BND,SGD,BND/SGD,1,Indicative board,board,SGD 50 – 200,std_50_200,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,1.0,1.0,,1.0
standardized,uob,BND,SGD,BND/SGD,1,Indicative board,board,SGD < 50,std_lt_50,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,1.0,1.0,,1.0
standardized,uob,CAD,SGD,CAD/SGD,1,Indicative board,board,"SGD 200 – 39,999.99",std_200_40k,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,0.931,0.911,0.903,0.921
standardized,uob,CAD,SGD,CAD/SGD,1,Indicative board,board,"SGD 40,000 – 100,000",std_40k_100k,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,0.931,0.911,0.903,0.921
standardized,uob,CAD,SGD,CAD/SGD,1,Indicative board,board,SGD 50 – 200,std_50_200,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,0.931,0.911,0.903,0.921
standardized,uob,CAD,SGD,CAD/SGD,1,Indicative board,board,SGD < 50,std_lt_50,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,0.931,0.911,0.903,0.921
standardized,uob,CHF,SGD,CHF/SGD,100,Indicative board,board,"SGD 200 – 39,999.99",std_200_40k,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,159.29,155.99,155.74,157.64
standardized,uob,CHF,SGD,CHF/SGD,100,Indicative board,board,"SGD 40,000 – 100,000",std_40k_100k,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,159.29,155.99,155.74,157.64
standardized,uob,CHF,SGD,CHF/SGD,100,Indicative board,board,SGD 50 – 200,std_50_200,forex_sgd,17 August 2026 06:01:49 PM,17 August 2026 06:01:49 PM,2026-08-17T15:53:47.873845+00:00,159.29,155.99,155.74,157.64
